reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.1,5e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.15,9.000000000000006e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.2,0.0012000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.25,0.0014
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.3,0.0015999999999999999
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.35,0.0016000000000000003
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.4,0.0017
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.45,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.5,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.55,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.6,0.0019
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.65,0.0019999999999999996
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.7,0.002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.75,0.0021999999999999997
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.8,0.0024
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.85,0.0026999999999999993
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.9,0.0031
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.95,0.004134999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.975,0.0055
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,33,quantile,0.99,0.006526999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.1,2.000000000000002e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.15,5.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.2,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.25,8e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.3,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.35,9.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.4,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.45,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.5,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.55,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.6,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.65,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.7,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.75,0.0012000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.8,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.85,0.0014000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.9,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.95,0.0022
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.975,0.0028
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,34,quantile,0.99,0.0034809999999999954
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.1,1.3000000000000015e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.15,8.000000000000004e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.2,0.0011999999999999997
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.25,0.0014000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.3,0.0015000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.35,0.0016
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.4,0.0016
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.45,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.5,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.55,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.6,0.0018000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.65,0.0018000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.7,0.0019
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.75,0.002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.8,0.0022000000000000006
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.85,0.0026
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.9,0.003270000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.95,0.005000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.975,0.006000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,35,quantile,0.99,0.009088999999999986
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.1,1.0000000000000015e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.15,2.9499999999999974e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.2,4.000000000000002e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.25,6e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.3,6.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.35,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.4,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.45,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.5,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.55,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.6,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.65,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.7,8.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.75,8.000000000000003e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.8,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.85,0.0011049999999999992
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.9,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.95,0.001700000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.975,0.002334999999999993
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,36,quantile,0.99,0.0029079999999999944
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.1,1.9999999999999922e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.15,5.000000000000007e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.2,8.60000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.25,9.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.3,0.0010999999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.35,0.0010999999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.4,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.45,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.5,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.55,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.6,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.65,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.7,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.75,0.0014
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.8,0.001540000000000003
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.85,0.0018999999999999991
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.9,0.0022000000000000006
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.95,0.002934999999999999
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.975,0.0036
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,37,quantile,0.99,0.004788999999999991
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.025,3.9750000000000126e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.05,0.0024000000000000015
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.1,0.003230000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.15,0.0038000000000000004
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.2,0.0041
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.25,0.004200000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.3,0.004300000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.35,0.0044
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.4,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.45,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.5,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.55,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.6,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.65,0.004600000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.7,0.0047
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.75,0.0048000000000000004
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.8,0.004900000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.85,0.005200000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.9,0.005770000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.95,0.0066
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.975,0.008602499999999989
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,38,quantile,0.99,0.0107
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.1,2.3000000000000147e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.15,5.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.2,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.25,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.3,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.35,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.4,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.45,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.5,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.55,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.6,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.65,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.7,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.75,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.8,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.85,0.0014000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.9,0.0017700000000000007
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.95,0.0021
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.975,0.0029349999999999927
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,39,quantile,0.99,0.0035539999999999964
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.1,3.9999999999999975e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.15,9.94999999999999e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.2,0.0013
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.25,0.0014000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.3,0.0015
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.35,0.0016
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.4,0.0016
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.45,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.5,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.55,0.0017000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.6,0.0018000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.65,0.0018000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.7,0.0019000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.75,0.002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.8,0.0021000000000000003
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.85,0.002405
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.9,0.0030000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.95,0.0036349999999999985
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.975,0.0043
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,40,quantile,0.99,0.005507999999999994
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.05,3.6499999999999933e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.1,8.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.15,0.0013000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.2,0.0015999999999999999
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.25,0.0017
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.3,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.35,0.0018
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.4,0.0018000000000000006
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.45,0.0019
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.5,0.0019
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.55,0.0019
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.6,0.001999999999999999
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.65,0.002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.7,0.002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.75,0.0021
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.8,0.0022
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.85,0.0024999999999999996
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.9,0.0029000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.95,0.0034349999999999984
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.975,0.004534999999999992
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,41,quantile,0.99,0.004926999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.1,1.000000000000007e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.15,3.9999999999999996e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.2,6.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.25,7.999999999999999e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.3,7.999999999999999e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.35,8e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.4,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.45,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.5,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.55,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.6,9e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.65,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.7,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.75,0.001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.8,0.0012
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.85,0.0014
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.9,0.0016999999999999993
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.95,0.0022349999999999983
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.975,0.003202499999999989
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,42,quantile,0.99,0.0037
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.1,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.15,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.2,1.0000000000000021e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.25,2.999999999999999e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.3,3.0000000000000003e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.35,4e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.4,4e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.45,5e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.5,5e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.55,5e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.6,6.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.65,6.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.7,7e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.75,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.8,8.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.85,0.0011
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.9,0.001670000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.95,0.0025
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.975,0.0033000000000000004
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,44,quantile,0.99,0.003953999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.01,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.025,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.05,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.1,0
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.15,2.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.2,3.9999999999999996e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.25,4.999999999999998e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.3,5.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.35,6.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.4,6.000000000000002e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.45,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.5,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.55,7.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.6,8e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.65,8.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.7,9.000000000000001e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.75,9.000000000000004e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.8,0.0010000000000000002
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.85,0.0012000000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.9,0.0015000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.95,0.0020000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.975,0.002700000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,45,quantile,0.99,0.0030999999999999995
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.01,2.730000000000002e-4
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.025,0.0011649999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.05,0.0018649999999999995
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.1,0.0029300000000000003
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.15,0.0035000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.2,0.0039000000000000007
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.25,0.0041
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.3,0.004300000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.35,0.004354999999999998
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.4,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.45,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.5,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.55,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.6,0.0045000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.65,0.0046450000000000016
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.7,0.0047
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.75,0.004900000000000001
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.8,0.0051
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.85,0.0055000000000000005
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.9,0.006070000000000003
2026-05-09,0,wk inc rsv prop ed visits,2026-05-09,46,quantile,0.95,0.007135
